"Long","Lat"
-73.9544443042,40.771447951
-73.954980358,40.7714470423
-73.9542073478,40.7715217537
-73.9541961998,40.7715900243
-73.9540746622,40.7716069976
-73.9541583136,40.7715039421
-73.954502726,40.7713328675
-73.9542101138,40.7715195325
-73.954300806,40.7714764495
-73.9542836231,40.7714809338
-73.954577325,40.771310865
-73.9543010575,40.7715046127
-73.9543358424,40.7715510065
-73.9545062464,40.7713860087
-73.9543335792,40.771540613
-73.9543217608,40.7713084342
-73.9543826134,40.7715054509
-73.9543577191,40.7714132499
-73.9543801826,40.771433157
-73.9545159694,40.7714413712
-73.9544344135,40.7714274153
-73.9544879739,40.7714002161
-73.9544764907,40.7713792194
-73.9544479922,40.7715271181
-73.9544294682,40.7714147587
-73.9543733095,40.7714838256
-73.9543872234,40.7715053251
-73.9545783308,40.7713961089
-73.9544451424,40.7714733901
-73.9544508421,40.7712350507
-73.9547076636,40.771221933
-73.954664217,40.771221424
-73.9543927555,40.7714336599
-73.9545503353,40.7713348372
-73.9545338229,40.7713487093
-73.954531476,40.771296029
-73.9544880577,40.7711671573
-73.9540952817,40.7712530299
-73.9536397253,40.77096859
-73.9536527172,40.7709493116
-73.9535200317,40.7708586613
-73.9535535593,40.7709112158
-73.9537005779,40.7709547179
-73.9534142521,40.7714546565
-73.9536369593,40.7710291911
-73.9537307528,40.7708850643
-73.9535931219,40.7709893352
-73.9535830636,40.7709075697
-73.9787064773,40.793719925
-73.9787358978,40.7937169075
-73.9787339699,40.7937059272
-73.9526254312,40.7704676455
-73.9523699508,40.7705497463
-73.9523738903,40.7704277896
-73.9524393529,40.770408595
-73.9786783979,40.7936466672
-73.9787384123,40.7936990122
-73.9787134343,40.7936713519
-73.9783784096,40.7936048834
-73.978349492,40.7935957052
-73.9784862847,40.7937436039
-73.9127365407,40.8905572258
-73.9128322621,40.89074892
-73.9126358741,40.8910581284
-73.9126397297,40.8910815977
-73.912538644,40.8912832244
-73.9126089682,40.8920446784
-73.9127927833,40.8920945088
-73.911207011,40.8924306231
-73.9111269639,40.8924564394
-73.978394419,40.793663892
-73.9783099294,40.7935483056
-73.9786206466,40.7934562304
-73.9774390497,40.7941049897
-73.9683418349,40.777268596
-73.9683215507,40.7774814964
-73.9684153442,40.7774032932
-73.9179308899,40.881900061
-73.9117075962,40.8921660584
-73.9148134087,40.8956954582
-73.914828077,40.895861839
-73.914917931,40.8953455557
-73.9149020054,40.8954360383
-73.914938802,40.8954733378
-73.9151889456,40.8955926289
-73.9156211727,40.895374557
-73.9152301622,40.8953512826
-73.915778501,40.8951366367
-73.9158162196,40.8950741077
-73.9157598932,40.8949712618
-73.9176392835,40.8909380995
-73.9173506108,40.8906806913
-73.9173307457,40.8906863491
-73.9177847096,40.8905744087
-73.9180293773,40.890293615
-73.9196972084,40.8838175889
-73.9215370247,40.8802552654
-73.9215615113,40.8802886401
-73.9213585016,40.8800772485
-73.9216408879,40.8804106806
-73.9216035885,40.8801627439
-73.9216769301,40.8802322299
-73.9216663689,40.8802280808
-73.92148247,40.8802096825
-73.9211171866,40.8801065013
-73.9211830684,40.8802000014
-73.9211596829,40.8802495385
-73.9212362096,40.8802181483
-73.9211983234,40.8802552801
-73.9203480632,40.8804775682
-73.920150837,40.8804266481
-73.9204053116,40.8804340242
-73.9194774349,40.880564279
-73.9178284631,40.8818091173
-73.9554429241,40.7750657061
-73.9162057266,40.8849850204
-73.9161789045,40.8849136066
-73.9552122541,40.7751949132
-73.9337166667,40.6836083333
-73.9548277762,40.7750605094
-73.9546733816,40.7750105113
-73.9546608926,40.7750437037
-73.9547917341,40.7749461802
-73.9547842742,40.77510837
-73.954675058,40.7750661252
-73.9546795004,40.7751060231
-73.9545182326,40.7749389718
-73.954479592,40.7749534725
-73.9546822664,40.7751297439
-73.9545228426,40.7749256026
-73.960479,40.797064
-73.927880209,40.7086130977
-73.9495159966,40.7697361568
-73.9496926871,40.7698508213
-73.9496248775,40.7698992687
-73.949700147,40.7699454949
-73.949559331,40.770007982
-73.948836811,40.7697253861
-73.948837733,40.769729116
-73.9487539978,40.7689363556
-73.9455359337,40.7736811415
-73.9454891626,40.7736909902
-73.9454308246,40.7736794651
-73.9453810361,40.7736294251
-73.9453869872,40.7736423333
-73.9454630111,40.7736496255
-73.9455923439,40.7738895575
-73.9454623406,40.7737438381
-73.9450477716,40.774109331
-73.945014244,40.774167711
-73.9451240469,40.7740924415
-73.9450765216,40.7740969677
-73.9450543095,40.774113941
-73.9451078699,40.7741330099
-73.9451097977,40.7738146233
-73.94511709,40.7739094645
-73.9451163356,40.7739474764
-73.9453592431,40.7739648689
-73.945375504,40.7737147529
-73.9452648629,40.7736362983
-73.9451812115,40.7736103144
-73.9452232887,40.7737613982
-73.9452429862,40.7737202431
-73.94524307,40.7737203688
-73.945241226,40.7737212489
-73.9452723228,40.7737116097
-73.945107367,40.7739062375
-73.9452181757,40.7738709497
-73.9447881841,40.7734274213
-73.9447999188,40.7733491343
-73.9437091817,40.7754087355
-73.9600392245,40.7780643739
-73.9601704851,40.7780234702
-73.9648191725,40.7833005069
-73.9676265233,40.7784494805
-73.9677580354,40.7784761349
-73.9676970989,40.7785116323
-73.9675274492,40.7785027475
-73.9672194143,40.778289889
-73.9660779667,40.7781128632
-73.9660187904,40.7779342868
-73.9660268371,40.7780719176
-73.9656554349,40.7786677452
-73.9263986238,40.7980863689
-73.9683797211,40.7760455925
-73.9683036973,40.7758947183
-73.9683487919,40.7761717402
-73.9687041008,40.7761945809
-73.9523862117,40.7704596827
-73.9524152969,40.7704633288
-73.95243885,40.7704331959
-73.9521589783,40.7704695734
-73.979238,40.643849
-73.979238,40.643849
-73.9581419923,40.7469493033
-73.9683057089,40.7756169839
-73.9684000053,40.7761986461
-73.9683620353,40.7761335606
-73.9682311938,40.7761888393
-73.9684052859,40.7774943207
-73.9686670528,40.7774553448
-73.9740603045,40.7773278561
-73.9740463906,40.7772404328
-73.9739005455,40.7771907701
-73.9741753042,40.7773638983
-73.968475191,40.7741953712
-73.95989017,40.7737783056
-73.9681171161,40.8069201233
-73.9583723652,40.7731187189
-73.9557430096,40.7745023405
-73.9556599564,40.7744686254
-73.9557545357,40.7745020723
-73.9556232189,40.7744657295
-73.9556369652,40.7746423362
-73.9557484655,40.7744996747
-73.9555940225,40.7744507766
-73.9538512845,40.7736523496
-73.9537783205,40.7736236377
-73.9538317606,40.7736432813
-73.9524852019,40.7732147305
-73.9525240068,40.7730974971
-73.9525349099,40.7732231113
-73.9522492514,40.7731314563
-73.9528605685,40.7721299074
-73.9529007688,40.7721122567
-73.9528403707,40.772357042
-73.9532731163,40.7715834603
-73.9759506752,40.7703515562
-73.9739546926,40.7694490347
-73.973823851,40.7694506692
-73.9738396928,40.7695028466
-73.9732532111,40.7692135033
-73.9738178161,40.7682691981
-73.9736777545,40.7683857484
-73.9730228764,40.7683375525
-73.9718060755,40.7688964159
-73.9716155548,40.7689594478
-73.9718075842,40.7688754611
-73.9714597353,40.7688326715
-73.9717568737,40.7688568533
-73.9637163655,40.775297843
-73.8860633333,40.870645
-73.946455,40.82737
-73.9469966667,40.8276166667
-73.9469966667,40.8276166667
-73.948525,40.828175
-73.977901,40.668223
-73.977901,40.668223
-73.979382,40.669229
-73.9423930553,40.8515458787
-73.9437211678,40.8515315457
-73.9441701864,40.8513921127
-73.946527429,40.8487711335
-73.9465101623,40.8487216803
-73.9465022833,40.8477937198
-73.9465293568,40.8475697972
-73.946693726,40.8470200282
-73.946183268,40.8458774491
-73.9460445476,40.8457050333
-73.9460249339,40.8443067223
-73.9460966667,40.8439633333
-73.9460672625,40.8437036863
-73.9459744748,40.8427003306
-73.9460688551,40.8422602807
-73.9465162811,40.8415216674
-73.946871087,40.8409573976
-73.9472367895,40.8401873941
-73.9472406451,40.8401274216
-73.9473729116,40.8399467077
-73.9484294505,40.8393688174
-73.9484406822,40.8392186556
-73.9490333666,40.8379367693
-73.9490380605,40.8379052114
-73.9495278989,40.8356633457
-73.9473383781,40.8415797539
-73.947319435,40.8418734139
-73.9471970592,40.8421296068
-73.9467908722,40.8425369673
-73.9465270937,40.8426243067
-73.9464763832,40.8495645225
-73.9455336706,40.850465158
-73.93300119,40.85976588
-73.9496166632,40.7694613561
-73.9493605961,40.7694825624
-73.9494394698,40.7692829473
-73.9628117067,40.7824380091
-73.9628121258,40.7823166391
-73.9632515889,40.7830330823
-73.9634152037,40.7835629024
-73.9634509106,40.783378752
-73.9635814168,40.7834550692
-73.9634870366,40.7834425802
-73.9641484526,40.7838324644
-73.964580372,40.7841648488
-73.9648606629,40.7840262121
-73.9665543102,40.7849700144
-73.9666858223,40.7851065137
-73.9666973893,40.785203157
-73.9668823779,40.7852524845
-73.93302464,40.85976716
-73.955418449,40.7718859474
-73.9749010932,40.7761122287
-73.9747497999,40.7760769409
-73.9751694818,40.7759741787
-73.9748704993,40.7761958382
-73.9748528135,40.7761628554
-73.974850718,40.7761707344
-73.9748436772,40.7761683455
-73.9751217887,40.7763016597
-73.9749681485,40.776435351
-73.9750476089,40.776176937
-73.9749412426,40.775980549
-73.9756960188,40.7759895548
-73.9752233774,40.776135237
-73.9748432581,40.7762638154
-73.9749179409,40.776097267
-73.974803025,40.7761952933
-73.9756223188,40.7761423859
-73.9747385681,40.7761863666
-73.9747570083,40.776318172
-73.9747499675,40.7764097443
-73.974575121,40.7764492231
-73.9746634663,40.7762194751
-73.974682577,40.7763803658
-73.9748191182,40.776253799
-73.9747191221,40.776618328
-73.9749798831,40.7764405897
-73.9750519675,40.7764238678
-73.974789111,40.7763921004
-73.9751909045,40.776788563
-73.9746450261,40.7764907135
-73.9746604488,40.7765063458
-73.9746114985,40.7765600738
-73.9746389073,40.7765568467
-73.9746711776,40.7765833335
-73.9746401646,40.7765909611
-73.9748917893,40.7765115844
-73.974834038,40.7764887857
-73.9748301823,40.7766524842
-73.9749889356,40.7766281767
-73.9750704077,40.7764289389
-73.9749862534,40.7763581956
-73.9754957054,40.7762596663
-73.9744770528,40.777214407
-73.9748129994,40.7774604159
-73.9747751971,40.7774009463
-73.9747535717,40.7773592463
-73.9749284182,40.7773491461
-73.9745522384,40.7774692169
-73.9741007891,40.7778433012
-73.9742172976,40.7780285413
-73.974013785,40.7780589676
-73.9742495679,40.7782455068
-73.9741669223,40.7782828482
-73.9749694896,40.7764267177
-73.9743700997,40.7761020866
-73.9743556828,40.776000456
-73.9741817583,40.7761692256
-73.9577985742,40.7711528661
-73.9577717521,40.7711787243
-73.9579399769,40.7711505611
-73.956444813,40.7706903527
-73.9562941064,40.7702457346
-73.9562421386,40.7705992414
-73.9562278894,40.7705615228
-73.9562982973,40.7704046555
-73.9546766505,40.7700480475
-73.9546335676,40.7700871909
-73.9546445478,40.7700604108
-73.9545137063,40.7698607119
-73.9545090125,40.7697993145
-73.9545991179,40.7698445768
-73.954578247,40.7698410983
-73.9545653389,40.7698494383
-73.9546577074,40.769840763
-73.954614373,40.7698599156
-73.9545704518,40.7699660305
-73.9546061587,40.7698609215
-73.9544424602,40.7693861286
-73.9529991803,40.7691713423
-73.9526314662,40.7688667439
-73.9527007007,40.7689446537
-73.9525829349,40.7688804903
-73.9525806718,40.7688271813
-73.9518634324,40.7696190616
-73.8891888411,40.863313526
-73.9517589939,40.769581385
-73.9518200979,40.7701934735
-73.9518240374,40.7703414141
-73.9518967085,40.7703949744
-73.9519170766,40.7704102295
-73.9711776004,40.7752535446
-73.9474716667,40.859045
-73.9319287521,40.8608057443
-73.9321605955,40.8606523136
-73.9307144657,40.6995752828
-73.9289333333,40.7995866667
-73.9535038546,40.7710995572
-73.9528009482,40.7700233208
-73.926255,40.8008083333
-73.8796,40.8650888889
-73.887715973,40.8794402657
-73.971747486,40.6634472544
-73.9717427921,40.6635565963
-73.9471873,40.8531887
-73.93877973,40.85580929
-73.91302054,40.88427445
-73.91303909,40.88427552
-73.91580023,40.88534521
-73.957989011,40.7862331672
-73.9579893463,40.786235598
-73.9578112309,40.7863954828
-73.9578071237,40.7870668313
-73.9577523899,40.7873784705
-73.9577613585,40.7876029797
-73.9577114862,40.7879245095
-73.9576673974,40.7880795328
-73.9574820735,40.788332792
-73.9574608673,40.7883886993
-73.9576536511,40.7888053218
-73.9576847479,40.7888388075
-73.9580065292,40.7889943757
-73.9580660407,40.789019228
-73.9581315872,40.7889813418
-73.9581277315,40.7889749296
-73.9581429866,40.7889686432
-73.9582055994,40.7889928669
-73.9582759236,40.7889708225
-73.9582545497,40.7889592136
-73.958263686,40.7889383845
-73.9583206829,40.7889475627
-73.9583537915,40.7889535558
-73.9583196771,40.7889371273
-73.9584236127,40.7890075772
-73.9585469943,40.7888207445
-73.9585329965,40.7888409449
-73.9585263748,40.7888517157
-73.9585671109,40.7888587565
-73.9586070087,40.788898822
-73.9586194978,40.788827031
-73.9585887362,40.7888388914
-73.9586629999,40.788786253
-73.9589248505,40.7887425833
-73.9590698574,40.7887286693
-73.9591652435,40.7886915375
-73.9592359868,40.788685754
-73.9591924009,40.7886769111
-73.959464226,40.7886591414
-73.959473949,40.7886544476
-73.9595463686,40.7886825689
-73.9596040361,40.7886898192
-73.9596497175,40.7886823174
-73.9597641305,40.7886707504
-73.9603906777,40.7888053218
-73.9610221703,40.7890879177
-73.9619461075,40.788517613
-73.9621190262,40.7885960676
-73.9620794636,40.7885521045
-73.9620148391,40.7885308145
-73.9620248136,40.7885103207
-73.962267805,40.7883552974
-73.9627728146,40.7883083588
-73.9628366009,40.7882947801
-73.9628290572,40.7882793993
-73.9629550372,40.7883050479
-73.9637540591,40.7882488301
-73.9637878631,40.7882623841
-73.9637773019,40.7882505656
-73.9638021123,40.7882523258
-73.9638405015,40.7882328798
-73.9638600313,40.7882275992
-73.9638521523,40.7882221509
-73.9638603666,40.7882323768
-73.9638954867,40.7882572292
-73.9638954867,40.7882572292
-73.9638996777,40.7882420579
-73.9639065508,40.7882583188
-73.9639135916,40.7882740349
-73.9639156871,40.7882768847
-73.9639909566,40.7882547984
-73.964055162,40.7882440277
-73.9644382988,40.7883516094
-73.9643727523,40.7882974623
-73.9643394761,40.7882917207
-73.9644566552,40.7883412578
-73.9649512713,40.7882173732
-73.9653429576,40.7881876175
-73.9652906545,40.7881983463
-73.9653221705,40.7881340571
-73.965376569,40.7881924371
-73.9654902276,40.7881515334
-73.9655393456,40.7881089114
-73.9655576181,40.7881214423
-73.9655825124,40.788105852
-73.965547476,40.7880955004
-73.9654846118,40.788065074
-73.9655276947,40.7880266849
-73.9654929937,40.7880180935
-73.9655222465,40.7880361984
-73.9655214921,40.7880663732
-73.965606317,40.7881031698
-73.9656135254,40.7880459214
-73.9656354022,40.7880307502
-73.9656095021,40.7880204404
-73.965504896,40.7879737951
-73.9655232523,40.7879504934
-73.9657446184,40.7880207338
-73.9657400083,40.7879830571
-73.965746211,40.7879908104
-73.965686448,40.7879529661
-73.9656985179,40.7879716996
-73.965673959,40.7879074105
-73.9658401721,40.7879291615
-73.9657986817,40.7879903494
-73.9659073111,40.7879171335
-73.9658545051,40.7879904332
-73.9658700955,40.7879879186
-73.9658734482,40.7879938698
-73.9658333827,40.7879717416
-73.9658031241,40.7880069456
-73.9658218157,40.7879893436
-73.9658039623,40.7880100888
-73.9658172057,40.7879346935
-73.9658172057,40.7879346935
-73.9658414294,40.7879199833
-73.9658077341,40.7879354479
-73.9658592828,40.7878898504
-73.965872191,40.7878362481
-73.9658486378,40.787627874
-73.9658525773,40.7878103061
-73.9660277591,40.7878428698
-73.9660184552,40.7878326858
-73.9659818263,40.7878318476
-73.9660244063,40.7878148742
-73.9663616103,40.7868602174
-73.966309391,40.7868160867
-73.9663399012,40.7868346526
-73.9663089719,40.7868183917
-73.9663041104,40.7867701957
-73.9663354587,40.7867268194
-73.9663354587,40.7867268194
-73.9664026816,40.7867460559
-73.9663679805,40.7866219199
-73.9663684834,40.786562576
-73.9664857463,40.7863359293
-73.9665017557,40.7863279665
-73.9665017557,40.7863279665
-73.9665041865,40.7863198361
-73.9665353671,40.7860949496
-73.9665438329,40.786046125
-73.9665845689,40.7859654492
-73.9688553941,40.7809296437
-74.0072298138,40.7336527747
-73.9260783333,40.8005616667
-73.929305,40.7976616667
-73.926925,40.7970716667
-73.92678,40.7967083333
-73.9269166667,40.79512
-73.9281166667,40.7923666667
-73.927405,40.79203
-73.8292669505,40.8472302828
-73.8289464265,40.8466218416
-73.9871919808,40.7816476794
-73.9871671703,40.7815020858
-73.984135436,40.7864451874
-73.9798012377,40.7918512635
-73.9774763506,40.7946112819
-73.9787310363,40.7937296061
-73.9787599538,40.7936423924
-73.9788042103,40.7936729025
-73.9788455331,40.7937626308
-73.9787485544,40.793962162
-73.9776388743,40.7958192984
-73.9777467494,40.7957840944
-73.9776794427,40.7958127605
-73.9765685052,40.7964117313
-73.9768635482,40.7963825204
-73.9778691446,40.7960422957
-73.977880776,40.7959271735
-73.977880776,40.7959271735
-73.9779837896,40.795890335
-73.9779808559,40.7958448213
-73.9780311473,40.7957348088
-73.9779562131,40.7957323362
-73.9780661837,40.7958053844
-73.9779205062,40.7957858965
-73.9780454804,40.7957571047
-73.9786495642,40.7937205537
-73.9796428197,40.7916629222
-73.9796404727,40.7916917978
-73.9796573204,40.7917056699
-73.9796476812,40.7917071786
-73.9795640298,40.7916295622
-73.9795972221,40.7915978786
-73.9796296601,40.7916068053
-73.9796501958,40.7915234892
-73.9796472621,40.7915539574
-73.9796381258,40.7915762952
-73.9796605055,40.7915205555
-73.9797224478,40.7915601181
-73.9797249623,40.7915707631
-73.9797249623,40.7915707631
-73.9796877467,40.7914499799
-73.9797132277,40.7914396283
-73.9797359426,40.7914250438
-73.9809262567,40.7893393748
-73.9651685302,40.7612783555
-73.9651645907,40.7611952071
-73.964528069,40.7618071279
-73.9652235993,40.7617842872
-73.9648244531,40.7615545812
-73.9645947889,40.7613870688
-73.9645214473,40.7616031124
-73.9645934603,40.7614516455
-73.9651623276,40.7623427734
-73.964871727,40.7617126219
-73.9634029661,40.7608878846
-73.9637709317,40.7616158948
-73.9645127301,40.7615806489
-73.96470082,40.761482413
-73.9646638558,40.761560197
-73.9650274939,40.7616965213
-73.9655969293,40.7618763205
-73.9684285876,40.7626852999
-73.9688868263,40.7633185946
-73.9689451643,40.7632760983
-73.9689428174,40.7632523356
-73.9691644349,40.763245211
-73.9707594272,40.7656549244
-73.9706014284,40.7656558464
-73.9705204592,40.7683091378
-73.9706147556,40.7674524235
-73.9708901011,40.7675102586
-73.9704748616,40.7670610305
-73.9709056915,40.7675227058
-73.9706974012,40.7667871938
-73.9714793489,40.7670712565
-73.9714189419,40.7672492359
-73.9714012296,40.7668282232
-73.9716024791,40.7673756872
-73.9734801092,40.7660280867
-73.97388177,40.7670863439
-73.9737922513,40.767423003
-73.9751224593,40.7586732181
-73.975450527,40.7705648337
-73.9756176621,40.7708397601
-73.9768563398,40.7712130482
-73.9323308947,40.7890369978
-73.9957809448,40.7562446594
-73.90782637,40.88639693
-73.91059612,40.88352445
-73.9089767,40.8856359
-73.9089767,40.8856359
-73.91093489,40.88617245
-73.91096295,40.88608778
-73.9122836,40.8700907
-73.932386,40.86049463
-73.9502416667,40.8303533333
-73.9503116667,40.8292583333
-73.91477558,40.88807031
-73.91480916,40.8879395
-73.9147181,40.88796048
-73.9589154628,40.7752426062
-73.8876200841,40.8796019527
-73.9508666667,40.8281666667
-73.950905,40.8279716667
-73.9508533333,40.8278833333
-73.8874814474,40.8796506515
-73.89443817,40.71174495
-73.89444539,40.71172565
-73.9477383333,40.8738833333
-73.9098203927,40.8154984199
-73.953694962,40.7303886954
-73.9525138681,40.730397245
-73.9526366629,40.7303560479
-73.9526664187,40.7303725183
-73.9526151214,40.730368034
-73.9526143671,40.7303751167
-73.9526146185,40.7303951495
-73.9525123593,40.7303799782
-73.9514466003,40.7304745261
-73.9514107258,40.7304749033
-73.9506682568,40.7305878494
-73.9506949113,40.7305749832
-73.9506940731,40.7305744803
-73.9506816678,40.7306062477
-73.9507771377,40.7306821039
-73.9506539237,40.7305435511
-73.950545881,40.7306106901
-73.9505485632,40.7306173956
-73.91440417,40.88796539
-73.9115488,40.8878509
-73.9536305052,40.7302350132
-73.9525344875,40.7304332871
-73.9528059774,40.7303145994
-73.952753339,40.7302657329
-73.9526429494,40.7302350132
-73.9527140279,40.7302583568
-73.9526768961,40.7302473765
-73.9526768961,40.7302473765
-73.9527282771,40.7302515675
-73.95270749,40.7302590693
-73.9517226164,40.7301298203
-73.9510929678,40.7304744423
-73.9507188835,40.73058018
-73.9506986831,40.7305311039
-73.9506574441,40.7305076765
-73.9506656584,40.7305039466
-73.9506637306,40.7305130409
-73.9507445321,40.7305913279
-73.9507164527,40.730567188
-73.9506653231,40.7305984106
-73.9508457017,40.7306395239
-73.9508132637,40.7305756119
-73.9507851843,40.7305644639
-73.9506947436,40.7305334928
-73.9506864455,40.7305805572
-73.9505913109,40.7305593929
-73.9505955857,40.7305572136
-73.9505960048,40.7305240631
-73.9505116828,40.7305395697
-73.950522747,40.7305211295
-73.9503871278,40.730542671
-73.9488909581,40.7306325669
-73.948641345,40.7307284139
-73.94721617,40.7311558072
-73.9427022637,40.733137331
-73.9426705801,40.7332081581
-73.9429265634,40.7330268156
-73.9426075482,40.7328370493
-73.9425746073,40.7328823116
-73.9425273333,40.7329743449
-73.9385212027,40.7342824247
-73.9393119515,40.7345823711
-73.9393404499,40.7345977938
-73.9398875368,40.7349944674
-73.93849538,40.73425795
-73.93930993,40.73435639
-73.9396613032,40.7348116078
-73.9479278774,40.7310819207
-73.947783541,40.731066037
-73.9442214836,40.7322141482
-73.9429095481,40.7331545558
-74.0248244461,40.6220172425
-73.942687763,40.7355067693
-74.023517808,40.7483919757
-74.0235598013,40.7484031236
-73.9395830222,40.7347031543
-73.9395621513,40.7347354666
-73.9395621513,40.7347354666
-73.9408291598,40.7332714834
-73.9396045637,40.7347655157
-73.9395789151,40.734784375
-73.9395409451,40.7347071357
-73.9395666775,40.7347750711
-73.9395530988,40.7348035276
-73.9397423622,40.7348725526
-73.9396812581,40.7348993747
-73.939709086,40.734888562
-73.9397395962,40.7348940103
-73.9398103394,40.7349008415
-73.9398079087,40.7349464391
-73.9397727047,40.7349854149
-73.9396606386,40.7349868818
-73.9398204815,40.7350110216
-73.9397575334,40.7349795895
-73.9399286081,40.7350188168
-73.9399146941,40.7350668032
-73.9399157838,40.7350776997
-73.9399658237,40.7351070783
-73.939802209,40.7350693597
-73.9398618881,40.735053937
-73.9400047996,40.7351343613
-73.9399384987,40.7351074135
-73.9398928174,40.7350938348
-73.940251479,40.7353551407
-73.9407460951,40.7359582186
-73.9408222866,40.7360004634
-73.940824885,40.7360018464
-73.9408266452,40.7359882677
-73.9408269805,40.7359824423
-73.941262588,40.7360454742
-73.9412885719,40.73617158
-73.9419965074,40.7366196346
-73.9419934899,40.7366147312
-73.9420444519,40.7368280506
-73.9420511574,40.736822309
-73.9420511574,40.736822309
-73.9420511574,40.736822309
-73.9420760517,40.7368216804
-73.9420969226,40.7368035755
-73.9421309531,40.7368563814
-73.9421323781,40.7368586446
-73.9422014449,40.7368803537
-73.9421812446,40.7368864306
-73.9421885368,40.7368778391
-73.9422358108,40.7368412521
-73.9411152341,40.7360253577
-73.9429083747,40.7335008122
-73.9384411555,40.734279952
-73.9393816051,40.73434575
-73.9391999692,40.734574995
-73.9395226725,40.7346311119
-73.9395338204,40.7346351352
-73.9395409451,40.7346336684
-73.9394712914,40.7345903758
-73.9395300486,40.7346773381
-73.9395357483,40.7347012684
-73.9395371732,40.734700975
-73.939539604,40.7346984186
-73.9395597205,40.7347019809
-73.939640103,40.7347631269
-73.9396381751,40.7347557927
-73.9396424499,40.734762121
-73.9396362473,40.7347679045
-73.9396890533,40.7348235185
-73.9396890533,40.7348235185
-73.9396607225,40.7348178607
-73.9396804199,40.734792715
-73.9428033333,40.7337133333
-73.9396889695,40.7348250272
-73.9398592059,40.7348931721
-73.9397481457,40.7348518493
-73.9430083333,40.7332033333
-73.9400473797,40.7349422481
-73.9398234152,40.7349442179
-73.9385133333,40.734275
-73.9398065676,40.7349930425
-73.9379966667,40.7348966667
-73.9398721979,40.7350151707
-73.9399727807,40.7350688149
-73.9399531671,40.7350533503
-73.93947,40.7346083333
-73.9394916667,40.73463
-73.9400313702,40.7351105987
-73.9400954918,40.7352286578
-73.9403537382,40.7353699347
-73.9408866667,40.73593
-73.9404627868,40.7354411809
-73.9395916667,40.7347333333
-73.9406936244,40.7357458631
-73.9395966667,40.734755
-73.939605,40.73475
-73.939605,40.73475
-73.9408259746,40.7359651337
-73.9396133333,40.734755
-73.9411910903,40.7360046963
-73.9413718042,40.736107626
-73.9396133333,40.7347533333
-73.9412239474,40.7360966038
-73.9414702077,40.736352671
-73.9415686951,40.7363252622
-73.9396133333,40.7347833333
-73.9418364969,40.7364576962
-73.9421029576,40.7366190479
-73.9421029576,40.7366190479
-73.9420745429,40.73662546
-73.942120811,40.7367712632
-73.9396533333,40.7347716667
-73.942144448,40.7368305652
-73.9421742876,40.7368290145
-73.9422063903,40.736820926
-73.9421256725,40.7367923856
-73.9395937511,40.7346706745
-73.9396666667,40.7348133333
-73.9396583333,40.7348366667
-73.9396583333,40.734825
-73.939705,40.734855
-73.9396883333,40.7348716667
-73.9396966667,40.7348833333
-73.939705,40.7348866667
-73.9396883333,40.7348583333
-73.9395966667,40.7347033333
-73.9397366667,40.734855
-73.9397666667,40.7348583333
-73.9397583333,40.73492
-73.9397583333,40.73492
-73.93985,40.7349583333
-73.93985,40.7349583333
-73.93985,40.7349583333
-73.93985,40.7349583333
-73.9398633333,40.7349883333
-73.9398883333,40.7350416667
-73.939895,40.7350466667
-73.93992,40.73505
-73.9399416667,40.7350616667
-73.9398716667,40.7350583333
-73.9400866667,40.7353133333
-73.940195,40.7353033333
-73.940375,40.7353133333
-73.940405,40.7353866667
-73.9405666667,40.73557
-73.9408033333,40.7358633333
-73.9408716667,40.7359166667
-73.9408866667,40.73593
-73.9408866667,40.73593
-73.9406133333,40.735725
-73.9409416667,40.7359883333
-73.9412083333,40.736
-73.9419166667,40.7364883333
-73.942,40.7364283333
-73.9420616667,40.7366033333
-73.9421,40.73663
-73.9421383333,40.736805
-73.9422383333,40.7368583333
-73.942245,40.736855
-73.9390866667,40.7345
-73.9919583333,40.7347866667
-73.943278,40.734539
-73.942447,40.731434
-73.940032,40.735141
-73.9212416667,40.8731166667
-73.9315866667,40.8601116667
-73.9482583333,40.8292283333
-73.9318783333,40.859755
-73.9379859344,40.85338315
-73.9237739985,40.714108944
-73.9238843043,40.7140838821
-73.923879359,40.7141148532
-73.9239430615,40.7141268812
-73.9240137209,40.7140823314
-73.93962974,40.73478477
-73.93959781,40.7347522
-73.93969332,40.73479639
-73.93966077,40.7348834
-73.93987026,40.73510339
-73.94215138,40.73685098
-73.9497589,40.7384854
-73.90627594,40.88759133
-73.9437633333,40.68947
-73.9322594181,40.7081610198
-73.93217518,40.7082583337
-73.9322396368,40.7082181843
-73.91053446,40.88651882
-73.9322195203,40.7079988718
-73.91062013,40.88638976
-73.9324528725,40.7083685557
-73.981475538,40.7801702938
-73.9813793824,40.7801908628
-73.9813268278,40.7802388072
-73.9326155652,40.7087278041
-73.9324237873,40.7087043766
-73.9321558178,40.7087724796
-73.9318228886,40.7088813605
-73.9315122553,40.7089132956
-73.9314831701,40.7089030696
-73.9315203857,40.708942716
-73.9859476872,40.7802923676
-73.9860474319,40.7805166254
-73.9857771993,40.7806449524
-73.9858418238,40.7805635222
-73.9831068088,40.7791228407
-73.9825170581,40.7793176361
-73.9825080056,40.7793906844
-73.9818400518,40.7787940605
-73.9338019398,40.7111836598
-73.98333,40.72557
-73.9342144132,40.71206728
-73.9335535002,40.713682347
-73.9332183079,40.7137056906
